[PROBE] MathA NormReady stall: 51605 cycles
[PROBE] Math0/1 norm total: 44593 cycles
[PROBE] MathA NormReady stall: 54419 cycles
[PROBE] MathA NormReady stall: 54361 cycles
[PROBE] Math0/1 norm total: 45068 cycles
[PROBE] Math0/1 norm total: 43605 cycles
[PROBE] MathA NormReady stall: 53041 cycles
[PROBE] Math0/1 norm total: 43486 cycles
[PROBE] MathA NormReady stall: 52809 cycles
[PROBE] Math0/1 norm total: 45850 cycles
[PROBE] MathA NormReady stall: 55461 cycles
[PROBE] Math0/1 norm total: 46608 cycles
[PROBE] MathA NormReady stall: 55918 cycles
[PROBE] MathA NormReady stall: 51073 cycles
[PROBE] Math0/1 norm total: 41507 cycles
[PROBE] Math0/1 norm total: 45245 cycles
[PROBE] MathA NormReady stall: 54857 cycles
[PROBE] Math0/1 norm total: 45853 cycles
[PROBE] MathA NormReady stall: 55605 cycles
[PROBE] Math0/1 norm total: 45972 cycles
[PROBE] MathA NormReady stall: 55297 cycles
[PROBE] Math0/1 norm total: 43858 cycles
[PROBE] MathA NormReady stall: 53520 cycles
[PROBE] Math0/1 norm total: 45012 cycles
[PROBE] MathA NormReady stall: 54572 cycles
[PROBE] Math0/1 norm total: 46356 cycles
[PROBE] MathA NormReady stall: 56083 cycles
[PROBE] Math0/1 norm total: 43787 cycles
[PROBE] MathA NormReady stall: 53239 cycles
[PROBE] Math0/1 norm total: 43569 cycles
[PROBE] MathA NormReady stall: 53411 cycles
[PROBE] Math0/1 norm total: 45514 cycles
[PROBE] MathA NormReady stall: 54947 cycles
[PROBE] Math0/1 norm total: 45262 cycles
[PROBE] MathA NormReady stall: 54807 cycles
[PROBE] Math0/1 norm total: 43667 cycles
[PROBE] MathA NormReady stall: 52901 cycles
[PROBE] Math0/1 norm total: 45914 cycles
[PROBE] MathA NormReady stall: 55609 cycles
[PROBE] Math0/1 norm total: 41226 cycles
[PROBE] MathA NormReady stall: 50462 cycles
[PROBE] MathA NormReady stall: 54790 cycles
[PROBE] Math0/1 norm total: 45006 cycles
[PROBE] Math0/1 norm total: 45883 cycles
[PROBE] MathA NormReady stall: 55279 cycles
[PROBE] Math0/1 norm total: 44862 cycles
[PROBE] MathA NormReady stall: 54577 cycles
[PROBE] Math0/1 norm total: 43626 cycles
[PROBE] MathA NormReady stall: 52970 cycles
[PROBE] Math0/1 norm total: 46334 cycles
[PROBE] MathA NormReady stall: 55903 cycles
[PROBE] Math0/1 norm total: 45716 cycles
[PROBE] MathA NormReady stall: 55115 cycles
[PROBE] Math0/1 norm total: 43492 cycles
[PROBE] MathA NormReady stall: 53173 cycles
[PROBE] Math0/1 norm total: 46182 cycles
[PROBE] MathA NormReady stall: 55564 cycles
[PROBE] MathA NormReady stall: 51140 cycles
[PROBE] Math0/1 norm total: 41590 cycles
[PROBE] Math0/1 norm total: 46594 cycles
[PROBE] MathA NormReady stall: 55833 cycles
[PROBE] Math0/1 norm total: 43323 cycles
[PROBE] MathA NormReady stall: 53001 cycles
[PROBE] Math0/1 norm total: 46375 cycles
[PROBE] MathA NormReady stall: 55702 cycles
[KDA DEBUG] SharedStorageSize = 232448 bytes (227.0 KB)
[KDA DEBUG] MaxThreadsPerBlock = 512
[PROBE] MathA NormReady stall: 46972 cycles
[PROBE] Math0/1 norm total: 47040 cycles
[PROBE] MathA NormReady stall: 49663 cycles
[PROBE] Math0/1 norm total: 41605 cycles
[PROBE] Math0/1 norm total: 44127 cycles
[PROBE] MathA NormReady stall: 53330 cycles
[PROBE] Math0/1 norm total: 40152 cycles
[PROBE] MathA NormReady stall: 50119 cycles
[PROBE] Math0/1 norm total: 41654 cycles
[PROBE] MathA NormReady stall: 51523 cycles
[PROBE] Math0/1 norm total: 41942 cycles
[PROBE] MathA NormReady stall: 52051 cycles
[PROBE] Math0/1 norm total: 39837 cycles
[PROBE] MathA NormReady stall: 49847 cycles
[PROBE] Math0/1 norm total: 46620 cycles
[PROBE] MathA NormReady stall: 56276 cycles
[PROBE] Math0/1 norm total: 43695 cycles
[PROBE] MathA NormReady stall: 53131 cycles
[PROBE] Math0/1 norm total: 46978 cycles
[PROBE] MathA NormReady stall: 56068 cycles
[PROBE] Math0/1 norm total: 45100 cycles
[PROBE] MathA NormReady stall: 55231 cycles
[PROBE] MathA NormReady stall: 50232 cycles
[PROBE] Math0/1 norm total: 40869 cycles
[PROBE] MathA NormReady stall: 56972 cycles
[PROBE] Math0/1 norm total: 46281 cycles
[PROBE] Math0/1 norm total: 45200 cycles
[PROBE] MathA NormReady stall: 55327 cycles
[PROBE] Math0/1 norm total: 44008 cycles
[PROBE] MathA NormReady stall: 53861 cycles
[PROBE] Math0/1 norm total: 46509 cycles
[PROBE] MathA NormReady stall: 56252 cycles
[PROBE] Math0/1 norm total: 45308 cycles
[PROBE] MathA NormReady stall: 54736 cycles
[PROBE] MathA NormReady stall: 53418 cycles
[PROBE] Math0/1 norm total: 43839 cycles
[PROBE] Math0/1 norm total: 44597 cycles
[PROBE] MathA NormReady stall: 55232 cycles
[PROBE] Math0/1 norm total: 45106 cycles
[PROBE] MathA NormReady stall: 54621 cycles
[PROBE] Math0/1 norm total: 44149 cycles
[PROBE] MathA NormReady stall: 54508 cycles
[PROBE] Math0/1 norm total: 46122 cycles
[PROBE] MathA NormReady stall: 56722 cycles
[PROBE] Math0/1 norm total: 44412 cycles
[PROBE] MathA NormReady stall: 54371 cycles
[PROBE] MathA NormReady stall: 55084 cycles
[PROBE] Math0/1 norm total: 44639 cycles
[PROBE] Math0/1 norm total: 43741 cycles
[PROBE] MathA NormReady stall: 54345 cycles
[PROBE] MathA NormReady stall: 57355 cycles
[PROBE] Math0/1 norm total: 46632 cycles
[PROBE] MathA NormReady stall: 57102 cycles
[PROBE] Math0/1 norm total: 46614 cycles
[PROBE] Math0/1 norm total: 43226 cycles
[PROBE] MathA NormReady stall: 52940 cycles
[PROBE] Math0/1 norm total: 45424 cycles
[PROBE] MathA NormReady stall: 55137 cycles
[PROBE] MathA NormReady stall: 55132 cycles
[PROBE] Math0/1 norm total: 45486 cycles
[PROBE] Math0/1 norm total: 41410 cycles
[PROBE] MathA NormReady stall: 51516 cycles
[PROBE] MathA NormReady stall: 52297 cycles
[PROBE] Math0/1 norm total: 42468 cycles
[PROBE] Math0/1 norm total: 43794 cycles
[PROBE] MathA NormReady stall: 53952 cycles
[PROBE] MathA NormReady stall: 53795 cycles
[PROBE] Math0/1 norm total: 43662 cycles
[PROBE] Math0/1 norm total: 44422 cycles
[PROBE] MathA NormReady stall: 54512 cycles
[PROBE] Math0/1 norm total: 43511 cycles
[PROBE] MathA NormReady stall: 53593 cycles
[PROBE] Math0/1 norm total: 41062 cycles
[PROBE] MathA NormReady stall: 51754 cycles
[PROBE] Math0/1 norm total: 43237 cycles
[PROBE] MathA NormReady stall: 52823 cycles
[PROBE] Math0/1 norm total: 42663 cycles
[PROBE] MathA NormReady stall: 53003 cycles
[PROBE] Math0/1 norm total: 45822 cycles
[PROBE] MathA NormReady stall: 55653 cycles
[PROBE] MathA NormReady stall: 52447 cycles
[PROBE] Math0/1 norm total: 43074 cycles
[PROBE] Math0/1 norm total: 44114 cycles
[PROBE] MathA NormReady stall: 54202 cycles
[PROBE] Math0/1 norm total: 43581 cycles
[PROBE] MathA NormReady stall: 53631 cycles
[PROBE] Math0/1 norm total: 44776 cycles
[PROBE] MathA NormReady stall: 54765 cycles
[PROBE] Math0/1 norm total: 40476 cycles
[PROBE] MathA NormReady stall: 50661 cycles
[PROBE] MathA NormReady stall: 55989 cycles
[PROBE] Math0/1 norm total: 46085 cycles
[PROBE] Math0/1 norm total: 44829 cycles
[PROBE] MathA NormReady stall: 54988 cycles
[PROBE] Math0/1 norm total: 44888 cycles
[PROBE] MathA NormReady stall: 55200 cycles
[PROBE] MathA NormReady stall: 56197 cycles
[PROBE] Math0/1 norm total: 45883 cycles
[PROBE] Math0/1 norm total: 39094 cycles
[PROBE] MathA NormReady stall: 48960 cycles
[PROBE] Math0/1 norm total: 45334 cycles
[PROBE] MathA NormReady stall: 56180 cycles
[PROBE] Math0/1 norm total: 46342 cycles
[PROBE] MathA NormReady stall: 55898 cycles
[PROBE] MathA NormReady stall: 55802 cycles
[PROBE] Math0/1 norm total: 45313 cycles
[PROBE] MathA NormReady stall: 53955 cycles
[PROBE] Math0/1 norm total: 43563 cycles
[PROBE] Math0/1 norm total: 45700 cycles
[PROBE] MathA NormReady stall: 55970 cycles
[PROBE] Math0/1 norm total: 46206 cycles
[PROBE] MathA NormReady stall: 55777 cycles
[PROBE] Math0/1 norm total: 42950 cycles
[PROBE] MathA NormReady stall: 53115 cycles
[PROBE] MathA NormReady stall: 55486 cycles
[PROBE] Math0/1 norm total: 46150 cycles
[PROBE] MathA NormReady stall: 54756 cycles
[PROBE] Math0/1 norm total: 44244 cycles
[PROBE] MathA NormReady stall: 54032 cycles
[PROBE] Math0/1 norm total: 43823 cycles
[PROBE] Math0/1 norm total: 42489 cycles
[PROBE] MathA NormReady stall: 52882 cycles
[PROBE] Math0/1 norm total: 42917 cycles
[PROBE] MathA NormReady stall: 52022 cycles
[PROBE] MathA NormReady stall: 56183 cycles
[PROBE] Math0/1 norm total: 46262 cycles
[PROBE] Math0/1 norm total: 45916 cycles
[PROBE] MathA NormReady stall: 56927 cycles
[PROBE] MathA NormReady stall: 51041 cycles
[PROBE] Math0/1 norm total: 40990 cycles
[PROBE] Math0/1 norm total: 41706 cycles
[PROBE] MathA NormReady stall: 51601 cycles
[PROBE] Math0/1 norm total: 44270 cycles
[PROBE] MathA NormReady stall: 54774 cycles
[PROBE] MathA NormReady stall: 55942 cycles
[PROBE] Math0/1 norm total: 46589 cycles
[PROBE] Math0/1 norm total: 44959 cycles
[PROBE] MathA NormReady stall: 55425 cycles
[PROBE] Math0/1 norm total: 41875 cycles
[PROBE] MathA NormReady stall: 51803 cycles
[PROBE] Math0/1 norm total: 46296 cycles
[PROBE] MathA NormReady stall: 55988 cycles
[PROBE] MathA NormReady stall: 45764 cycles
[PROBE] Math0/1 norm total: 35411 cycles
[PROBE] MathA NormReady stall: 53634 cycles
[PROBE] Math0/1 norm total: 42942 cycles
[PROBE] MathA NormReady stall: 55038 cycles
[PROBE] Math0/1 norm total: 44780 cycles
[PROBE] Math0/1 norm total: 42543 cycles
[PROBE] MathA NormReady stall: 53052 cycles
[PROBE] Math0/1 norm total: 43515 cycles
[PROBE] MathA NormReady stall: 53210 cycles
[PROBE] Math0/1 norm total: 45595 cycles
[PROBE] MathA NormReady stall: 55552 cycles
[PROBE] MathA NormReady stall: 50258 cycles
[PROBE] Math0/1 norm total: 40617 cycles
[PROBE] Math0/1 norm total: 45515 cycles
[PROBE] MathA NormReady stall: 55823 cycles
[PROBE] MathA NormReady stall: 54141 cycles
[PROBE] Math0/1 norm total: 44641 cycles
[PROBE] MathA NormReady stall: 53701 cycles
[PROBE] Math0/1 norm total: 43589 cycles
[PROBE] Math0/1 norm total: 46239 cycles
[PROBE] MathA NormReady stall: 56099 cycles
[PROBE] MathA NormReady stall: 54561 cycles
[PROBE] Math0/1 norm total: 44627 cycles
[PROBE] MathA NormReady stall: 55370 cycles
[PROBE] Math0/1 norm total: 45062 cycles
[PROBE] MathA NormReady stall: 55281 cycles
[PROBE] Math0/1 norm total: 45193 cycles
[PROBE] Math0/1 norm total: 46640 cycles
[PROBE] MathA NormReady stall: 55978 cycles
[PROBE] Math0/1 norm total: 44904 cycles
[PROBE] MathA NormReady stall: 55060 cycles
[PROBE] Math0/1 norm total: 44342 cycles
[PROBE] MathA NormReady stall: 54510 cycles
[PROBE] Math0/1 norm total: 43675 cycles
[PROBE] MathA NormReady stall: 53475 cycles
[PROBE] MathA NormReady stall: 56443 cycles
[PROBE] Math0/1 norm total: 46814 cycles
[PROBE] Math0/1 norm total: 45814 cycles
[PROBE] MathA NormReady stall: 56427 cycles
[PROBE] Math0/1 norm total: 45964 cycles
[PROBE] MathA NormReady stall: 55949 cycles
[PROBE] Math0/1 norm total: 42461 cycles
[PROBE] MathA NormReady stall: 52245 cycles
[PROBE] Math0/1 norm total: 42104 cycles
[PROBE] MathA NormReady stall: 51893 cycles
[PROBE] MathA NormReady stall: 54264 cycles
[PROBE] Math0/1 norm total: 44780 cycles
[PROBE] MathA NormReady stall: 57008 cycles
[PROBE] Math0/1 norm total: 46405 cycles
[PROBE] Math0/1 norm total: 41912 cycles
[PROBE] MathA NormReady stall: 51551 cycles
[PROBE] MathA NormReady stall: 54283 cycles
[PROBE] Math0/1 norm total: 44428 cycles
[PROBE] Math0/1 norm total: 40307 cycles
[PROBE] MathA NormReady stall: 50921 cycles
[PROBE] MathA NormReady stall: 55411 cycles
[PROBE] Math0/1 norm total: 45722 cycles
[PROBE] MathA NormReady stall: 50926 cycles
[PROBE] Math0/1 norm total: 40724 cycles
[PROBE] Math0/1 norm total: 45638 cycles
[PROBE] MathA NormReady stall: 54763 cycles
[PROBE] Math0/1 norm total: 39356 cycles
[PROBE] MathA NormReady stall: 49377 cycles
[PROBE] Math0/1 norm total: 46221 cycles
[PROBE] MathA NormReady stall: 56082 cycles
[PROBE] Math0/1 norm total: 41082 cycles
[PROBE] MathA NormReady stall: 51346 cycles
[PROBE] Math0/1 norm total: 46875 cycles
[PROBE] MathA NormReady stall: 56204 cycles
[PROBE] MathA NormReady stall: 53798 cycles
[PROBE] Math0/1 norm total: 44544 cycles
[PROBE] MathA NormReady stall: 56200 cycles
[PROBE] Math0/1 norm total: 46296 cycles
[PROBE] Math0/1 norm total: 42997 cycles
[PROBE] MathA NormReady stall: 52779 cycles
[PROBE] MathA NormReady stall: 56320 cycles
[PROBE] Math0/1 norm total: 45819 cycles
[PROBE] MathA NormReady stall: 55075 cycles
[PROBE] Math0/1 norm total: 45953 cycles
[PROBE] Math0/1 norm total: 46367 cycles
[PROBE] MathA NormReady stall: 55717 cycles
[PROBE] Math0/1 norm total: 45077 cycles
[PROBE] MathA NormReady stall: 54902 cycles
[PROBE] MathA NormReady stall: 50186 cycles
[PROBE] Math0/1 norm total: 40984 cycles
[PROBE] MathA NormReady stall: 50809 cycles
[PROBE] Math0/1 norm total: 40876 cycles
[PROBE] Math0/1 norm total: 43285 cycles
[PROBE] MathA NormReady stall: 52873 cycles
[PROBE] MathA NormReady stall: 54947 cycles
[PROBE] Math0/1 norm total: 45300 cycles
[PROBE] MathA NormReady stall: 52593 cycles
[PROBE] Math0/1 norm total: 42497 cycles
[PROBE] MathA NormReady stall: 54010 cycles
[PROBE] Math0/1 norm total: 44437 cycles
[PROBE] Math0/1 norm total: 43598 cycles
[PROBE] MathA NormReady stall: 53149 cycles
[PROBE] Math0/1 norm total: 43643 cycles
[PROBE] MathA NormReady stall: 53454 cycles
[PROBE] Math0/1 norm total: 45443 cycles
[PROBE] MathA NormReady stall: 54897 cycles
[PROBE] Math0/1 norm total: 41659 cycles
[PROBE] MathA NormReady stall: 51772 cycles
[PROBE] Math0/1 norm total: 45268 cycles
[PROBE] MathA NormReady stall: 54890 cycles
[PROBE] Math0/1 norm total: 45435 cycles
[PROBE] MathA NormReady stall: 55401 cycles
[PROBE] Math0/1 norm total: 44770 cycles
[PROBE] MathA NormReady stall: 54348 cycles
[PROBE] Math0/1 norm total: 44692 cycles
[PROBE] MathA NormReady stall: 54714 cycles
[PROBE] Math0/1 norm total: 45342 cycles
[PROBE] MathA NormReady stall: 54704 cycles
[PROBE] Math0/1 norm total: 45324 cycles
[PROBE] MathA NormReady stall: 55062 cycles
[PROBE] Math0/1 norm total: 44259 cycles
[PROBE] MathA NormReady stall: 53627 cycles
[PROBE] Math0/1 norm total: 44066 cycles
[PROBE] MathA NormReady stall: 53780 cycles
[PROBE] Math0/1 norm total: 45823 cycles
[PROBE] MathA NormReady stall: 55455 cycles
[PROBE] MathA NormReady stall: 54772 cycles
[PROBE] Math0/1 norm total: 44821 cycles
[PROBE] MathA NormReady stall: 53633 cycles
[PROBE] Math0/1 norm total: 44129 cycles
[PROBE] Math0/1 norm total: 43372 cycles
[PROBE] MathA NormReady stall: 52921 cycles
[PROBE] Math0/1 norm total: 43736 cycles
[PROBE] MathA NormReady stall: 53382 cycles
[PROBE] Math0/1 norm total: 46224 cycles
[PROBE] MathA NormReady stall: 56383 cycles
[PROBE] Math0/1 norm total: 45904 cycles
[PROBE] MathA NormReady stall: 55564 cycles
[PROBE] Math0/1 norm total: 39159 cycles
[PROBE] MathA NormReady stall: 48968 cycles
[PROBE] Math0/1 norm total: 44190 cycles
[PROBE] MathA NormReady stall: 53907 cycles
[PROBE] Math0/1 norm total: 45586 cycles
[PROBE] MathA NormReady stall: 55633 cycles
[PROBE] Math0/1 norm total: 41607 cycles
[PROBE] MathA NormReady stall: 51208 cycles
[PROBE] Math0/1 norm total: 45299 cycles
[PROBE] MathA NormReady stall: 55296 cycles
[PROBE] Math0/1 norm total: 45646 cycles
[PROBE] MathA NormReady stall: 55391 cycles
[PROBE] Math0/1 norm total: 42563 cycles
[PROBE] MathA NormReady stall: 52387 cycles
[PROBE] Math0/1 norm total: 44269 cycles
[PROBE] MathA NormReady stall: 53627 cycles
[PROBE] Math0/1 norm total: 45042 cycles
[PROBE] MathA NormReady stall: 54878 cycles
[PROBE] Math0/1 norm total: 44103 cycles
[PROBE] MathA NormReady stall: 53563 cycles
[PROBE] Math0/1 norm total: 45477 cycles
[PROBE] MathA NormReady stall: 55270 cycles
[PROBE] Math0/1 norm total: 45400 cycles
[PROBE] MathA NormReady stall: 55104 cycles
[PROBE] Math0/1 norm total: 44596 cycles
[PROBE] MathA NormReady stall: 54481 cycles
[PROBE] Math0/1 norm total: 44812 cycles
[PROBE] MathA NormReady stall: 54556 cycles
[PROBE] Math0/1 norm total: 44994 cycles
[PROBE] MathA NormReady stall: 54858 cycles
[PROBE] Math0/1 norm total: 45762 cycles
[PROBE] MathA NormReady stall: 55473 cycles
[PROBE] Math0/1 norm total: 39872 cycles
[PROBE] MathA NormReady stall: 49749 cycles
[PROBE] Math0/1 norm total: 44644 cycles
[PROBE] MathA NormReady stall: 54386 cycles
[PROBE] Math0/1 norm total: 44396 cycles
[PROBE] MathA NormReady stall: 54372 cycles
[PROBE] Math0/1 norm total: 41950 cycles
[PROBE] MathA NormReady stall: 51791 cycles
[PROBE] Math0/1 norm total: 45307 cycles
[PROBE] MathA NormReady stall: 55023 cycles
[PROBE] Math0/1 norm total: 44160 cycles
[PROBE] MathA NormReady stall: 53500 cycles
[PROBE] Math0/1 norm total: 45798 cycles
[PROBE] MathA NormReady stall: 55667 cycles
[PROBE] Math0/1 norm total: 43789 cycles
[PROBE] MathA NormReady stall: 53218 cycles
[PROBE] Math0/1 norm total: 40499 cycles
[PROBE] MathA NormReady stall: 50394 cycles
[PROBE] Math0/1 norm total: 45745 cycles
[PROBE] MathA NormReady stall: 55288 cycles
[PROBE] Math0/1 norm total: 46124 cycles
[PROBE] MathA NormReady stall: 55772 cycles
[PROBE] Math0/1 norm total: 46372 cycles
[PROBE] MathA NormReady stall: 55897 cycles
[PROBE] Math0/1 norm total: 42766 cycles
[PROBE] MathA NormReady stall: 52666 cycles
[PROBE] Math0/1 norm total: 44810 cycles
[PROBE] MathA NormReady stall: 54395 cycles
[PROBE] Math0/1 norm total: 44008 cycles
[PROBE] MathA NormReady stall: 53616 cycles
[PROBE] Math0/1 norm total: 43808 cycles
[PROBE] MathA NormReady stall: 53365 cycles
[PROBE] Math0/1 norm total: 45631 cycles
[PROBE] MathA NormReady stall: 55635 cycles
[PROBE] Math0/1 norm total: 42746 cycles
[PROBE] MathA NormReady stall: 52570 cycles
[PROBE] Math0/1 norm total: 42742 cycles
[PROBE] MathA NormReady stall: 52479 cycles
[PROBE] Math0/1 norm total: 42387 cycles
[PROBE] MathA NormReady stall: 52012 cycles
[PROBE] Math0/1 norm total: 45947 cycles
[PROBE] MathA NormReady stall: 55848 cycles
[PROBE] MathA NormReady stall: 55010 cycles
[PROBE] Math0/1 norm total: 45403 cycles
[PROBE] Math0/1 norm total: 44734 cycles
[PROBE] MathA NormReady stall: 54627 cycles
[PROBE] Math0/1 norm total: 42804 cycles
[PROBE] MathA NormReady stall: 52284 cycles
[PROBE] Math0/1 norm total: 42017 cycles
[PROBE] MathA NormReady stall: 52029 cycles
[PROBE] Math0/1 norm total: 42401 cycles
[PROBE] MathA NormReady stall: 51654 cycles
[PROBE] Math0/1 norm total: 43411 cycles
[PROBE] MathA NormReady stall: 53271 cycles
[PROBE] Math0/1 norm total: 46327 cycles
[PROBE] MathA NormReady stall: 55509 cycles
[PROBE] Math0/1 norm total: 46031 cycles
[PROBE] MathA NormReady stall: 55895 cycles
[PROBE] Math0/1 norm total: 46207 cycles
[PROBE] MathA NormReady stall: 55736 cycles
[PROBE] Math0/1 norm total: 41989 cycles
[PROBE] MathA NormReady stall: 51831 cycles
[PROBE] Math0/1 norm total: 46245 cycles
[PROBE] MathA NormReady stall: 55660 cycles
[PROBE] Math0/1 norm total: 45488 cycles
[PROBE] MathA NormReady stall: 55281 cycles
[PROBE] Math0/1 norm total: 46237 cycles
[PROBE] MathA NormReady stall: 55496 cycles
[PROBE] Math0/1 norm total: 43309 cycles
[PROBE] MathA NormReady stall: 52975 cycles
[PROBE] Math0/1 norm total: 43731 cycles
[PROBE] MathA NormReady stall: 53114 cycles
[PROBE] Math0/1 norm total: 45145 cycles
[PROBE] MathA NormReady stall: 55045 cycles
[PROBE] Math0/1 norm total: 42292 cycles
[PROBE] MathA NormReady stall: 52034 cycles
[PROBE] Math0/1 norm total: 45202 cycles
[PROBE] MathA NormReady stall: 54957 cycles
[PROBE] MathA NormReady stall: 53901 cycles
[PROBE] Math0/1 norm total: 44355 cycles
[PROBE] Math0/1 norm total: 42876 cycles
[PROBE] MathA NormReady stall: 52730 cycles
[PROBE] Math0/1 norm total: 45649 cycles
[PROBE] MathA NormReady stall: 55010 cycles
[PROBE] Math0/1 norm total: 45003 cycles
[PROBE] MathA NormReady stall: 54583 cycles
[PROBE] Math0/1 norm total: 45084 cycles
[PROBE] MathA NormReady stall: 54310 cycles
[PROBE] Math0/1 norm total: 42253 cycles
[PROBE] MathA NormReady stall: 52208 cycles
[PROBE] Math0/1 norm total: 46317 cycles
[PROBE] MathA NormReady stall: 56077 cycles
[PROBE] Math0/1 norm total: 44820 cycles
[PROBE] MathA NormReady stall: 54514 cycles
[PROBE] Math0/1 norm total: 46443 cycles
[PROBE] MathA NormReady stall: 55696 cycles
[PROBE] Math0/1 norm total: 42937 cycles
[PROBE] MathA NormReady stall: 52675 cycles
[PROBE] Math0/1 norm total: 43270 cycles
[PROBE] MathA NormReady stall: 52751 cycles
[PROBE] Math0/1 norm total: 43503 cycles
[PROBE] MathA NormReady stall: 53518 cycles
[PROBE] Math0/1 norm total: 45703 cycles
[PROBE] MathA NormReady stall: 55137 cycles
[PROBE] Math0/1 norm total: 43275 cycles
[PROBE] MathA NormReady stall: 53296 cycles
[PROBE] Math0/1 norm total: 46081 cycles
[PROBE] MathA NormReady stall: 55566 cycles
[PROBE] Math0/1 norm total: 44859 cycles
[PROBE] MathA NormReady stall: 54536 cycles
[PROBE] Math0/1 norm total: 46283 cycles
[PROBE] MathA NormReady stall: 55481 cycles
[PROBE] Math0/1 norm total: 38937 cycles
[PROBE] MathA NormReady stall: 48841 cycles
[PROBE] Math0/1 norm total: 45433 cycles
[PROBE] MathA NormReady stall: 54833 cycles
[PROBE] Math0/1 norm total: 41663 cycles
[PROBE] MathA NormReady stall: 51323 cycles
[PROBE] Math0/1 norm total: 44088 cycles
[PROBE] MathA NormReady stall: 53279 cycles
[PROBE] Math0/1 norm total: 45456 cycles
[PROBE] MathA NormReady stall: 55116 cycles
[PROBE] Math0/1 norm total: 45868 cycles
[PROBE] MathA NormReady stall: 55161 cycles
[PROBE] Math0/1 norm total: 44237 cycles
[PROBE] MathA NormReady stall: 54006 cycles
[PROBE] Math0/1 norm total: 46314 cycles
[PROBE] MathA NormReady stall: 55668 cycles
[PROBE] Math0/1 norm total: 43624 cycles
[PROBE] MathA NormReady stall: 53676 cycles
[PROBE] Math0/1 norm total: 45098 cycles
[PROBE] MathA NormReady stall: 54343 cycles
[PROBE] Math0/1 norm total: 43612 cycles
[PROBE] MathA NormReady stall: 53408 cycles
[PROBE] Math0/1 norm total: 46015 cycles
[PROBE] MathA NormReady stall: 55564 cycles
[PROBE] Math0/1 norm total: 43502 cycles
[PROBE] MathA NormReady stall: 53322 cycles
[PROBE] Math0/1 norm total: 45933 cycles
[PROBE] MathA NormReady stall: 55476 cycles
[PROBE] Math0/1 norm total: 45959 cycles
[PROBE] MathA NormReady stall: 55779 cycles
[PROBE] Math0/1 norm total: 46417 cycles
[PROBE] MathA NormReady stall: 55763 cycles
[PROBE] Math0/1 norm total: 44688 cycles
[PROBE] MathA NormReady stall: 54335 cycles
[PROBE] Math0/1 norm total: 45766 cycles
[PROBE] MathA NormReady stall: 55194 cycles
[PROBE] Math0/1 norm total: 44569 cycles
[PROBE] MathA NormReady stall: 54310 cycles
[PROBE] Math0/1 norm total: 45199 cycles
[PROBE] MathA NormReady stall: 54760 cycles
[PROBE] Math0/1 norm total: 45751 cycles
[PROBE] MathA NormReady stall: 55624 cycles
[PROBE] Math0/1 norm total: 44427 cycles
[PROBE] MathA NormReady stall: 53971 cycles
[PROBE] Math0/1 norm total: 45819 cycles
[PROBE] MathA NormReady stall: 55624 cycles
[PROBE] Math0/1 norm total: 44580 cycles
[PROBE] MathA NormReady stall: 54085 cycles
[PROBE] Math0/1 norm total: 45678 cycles
[PROBE] MathA NormReady stall: 55765 cycles
[PROBE] Math0/1 norm total: 44322 cycles
[PROBE] MathA NormReady stall: 53854 cycles
[PROBE] Math0/1 norm total: 44681 cycles
[PROBE] MathA NormReady stall: 54029 cycles
[PROBE] Math0/1 norm total: 43556 cycles
[PROBE] MathA NormReady stall: 53100 cycles
[PROBE] Math0/1 norm total: 46220 cycles
[PROBE] MathA NormReady stall: 55835 cycles
[PROBE] Math0/1 norm total: 44655 cycles
[PROBE] MathA NormReady stall: 54178 cycles
[PROBE] Math0/1 norm total: 44043 cycles
[PROBE] MathA NormReady stall: 53509 cycles
[PROBE] Math0/1 norm total: 45304 cycles
[PROBE] MathA NormReady stall: 54794 cycles
[PROBE] Math0/1 norm total: 41779 cycles
[PROBE] MathA NormReady stall: 51511 cycles
[PROBE] Math0/1 norm total: 43935 cycles
[PROBE] MathA NormReady stall: 53188 cycles
[PROBE] Math0/1 norm total: 41400 cycles
[PROBE] MathA NormReady stall: 51454 cycles
[PROBE] Math0/1 norm total: 42804 cycles
[PROBE] MathA NormReady stall: 52443 cycles
[PROBE] Math0/1 norm total: 44269 cycles
[PROBE] MathA NormReady stall: 53959 cycles
[PROBE] Math0/1 norm total: 45053 cycles
[PROBE] MathA NormReady stall: 54676 cycles
[PROBE] Math0/1 norm total: 44074 cycles
[PROBE] MathA NormReady stall: 53808 cycles
[PROBE] Math0/1 norm total: 43680 cycles
[PROBE] MathA NormReady stall: 52983 cycles
[PROBE] Math0/1 norm total: 44319 cycles
[PROBE] MathA NormReady stall: 54036 cycles
[PROBE] Math0/1 norm total: 38626 cycles
[PROBE] MathA NormReady stall: 47811 cycles
[PROBE] Math0/1 norm total: 44174 cycles
[PROBE] MathA NormReady stall: 54017 cycles
[PROBE] Math0/1 norm total: 45687 cycles
[PROBE] MathA NormReady stall: 55092 cycles
[PROBE] MathA NormReady stall: 54073 cycles
[PROBE] Math0/1 norm total: 44340 cycles
[PROBE] MathA NormReady stall: 53621 cycles
[PROBE] Math0/1 norm total: 44611 cycles
[KDA DEBUG] SharedStorageSize = 232448 bytes (227.0 KB)
[KDA DEBUG] MaxThreadsPerBlock = 512
[PROBE] MathA NormReady stall: 45545 cycles
